"","id","r_squared_adj","effect_size","pvalue","padj"
"hg38_chr1_26535082_26535583","hg38_chr1_26535082_26535583",-0.00470869563885548,-0.0222272601256515,0.87407051928381,1
"hg38_chr3_79018593_79019094","hg38_chr3_79018593_79019094",-0.0044707906818957,0.0488325228506161,0.785568001340872,1
"rhe_mac10_chr6_147065487_147065987_250","rhe_mac10_chr6_147065487_147065987_250",0.000143155080485604,-0.175759525883149,0.311394864061946,1
"rn6_chr18_65394613_65395113_250","rn6_chr18_65394613_65395113_250",-0.000364044993171319,-0.159725004162766,0.337468523129797,1
"rn6_chr17_73013097_73013597_250","rn6_chr17_73013097_73013597_250",-0.00160827843007741,-0.121159167798706,0.41538245826986,1
"rhe_mac10_chr7_162926263_162926763_250","rhe_mac10_chr7_162926263_162926763_250",-0.00463502856621784,0.0395107237540022,0.840971699299225,1
"hg38_chr6_43143420_43143921","hg38_chr6_43143420_43143921",-6.59383931555281e-05,-0.162844207429235,0.321811348232092,1
"rhe_mac10_chr4_9391376_9391876_250","rhe_mac10_chr4_9391376_9391876_250",-0.00456324978611976,0.0224046811831649,0.814555519237602,1
"rn6_chr18_60431526_60432026_250","rn6_chr18_60431526_60432026_250",-0.00409242932933479,-0.0590301963040457,0.696801198160478,1
"rn6_chr8_127441333_127441833_250","rn6_chr8_127441333_127441833_250",-0.00346379165223812,-0.0702981615087612,0.595950743333547,1
"rn6_chr8_53939766_53940266_250","rn6_chr8_53939766_53940266_250",-0.00446900499473801,0.0366213037749636,0.785049955938494,1
"mm10_chr7_128523319_128523820","mm10_chr7_128523319_128523820",-0.00273845627392121,0.25823344059115,0.511760501676592,1
"rhe_mac10_chr1_223484159_223484659_250","rhe_mac10_chr1_223484159_223484659_250",-0.00476376763759369,-0.0242582201775972,0.906483707728573,1
"rn6_chr10_15492139_15492639_250","rn6_chr10_15492139_15492639_250",-0.00048949677899222,-0.159796602814382,0.34436064720731,1
"rn6_chr9_115160405_115160905_250","rn6_chr9_115160405_115160905_250",-0.00450125553478693,0.0360607119079996,0.794627606450495,1
"rn6_chr15_93306935_93307435_250","rn6_chr15_93306935_93307435_250",-0.00169109773709013,0.129440981210193,0.42145005940785,1
"rhe_mac10_chr20_12593025_12593525_250","rhe_mac10_chr20_12593025_12593525_250",0.0044302082183053,0.221187156871314,0.166734356038691,1
"mm10_chr11_88119319_88119820","mm10_chr11_88119319_88119820",-0.00482114832514832,0.0119082175251474,0.964260600941789,1
"hg38_chr3_98602009_98602510","hg38_chr3_98602009_98602510",-0.00081854103204475,-0.187716635860902,0.363366050352279,1
"rhe_mac10_chr10_24138062_24138562_250","rhe_mac10_chr10_24138062_24138562_250",-0.00397809790643616,-0.0577850254906572,0.675412769571833,1
"rn6_chr3_9112769_9113269_250","rn6_chr3_9112769_9113269_250",-0.0048017399722045,0.0198020016277563,0.938276497972009,1
"rhe_mac10_chr5_16503371_16503871_250","rhe_mac10_chr5_16503371_16503871_250",0.00722697178233012,0.229242592141492,0.114354690081008,1
"rn6_chr14_105158880_105159380_250","rn6_chr14_105158880_105159380_250",-0.00214575328362573,-0.119839942488408,0.457273063541169,1
"rn6_chr1_46570222_46570722_250","rn6_chr1_46570222_46570722_250",-0.000524509477323003,0.117151249800619,0.346317891774588,1
"mm10_chr4_132398009_132398510","mm10_chr4_132398009_132398510",-0.00468989299122592,-0.0288659343785524,0.864816562167423,1
"mm10_chr4_124693371_124693872","mm10_chr4_124693371_124693872",0.000319321661073935,-0.175469757594886,0.302955933516586,1
"rn6_chr12_47920368_47920868_250","rn6_chr12_47920368_47920868_250",-0.00396165681654014,0.0723841029830963,0.672477911043104,1
"rn6_chr10_62662507_62663007_250","rn6_chr10_62662507_62663007_250",-0.00457021440143851,0.0344287342357695,0.816940973824298,1
"rhe_mac10_chr13_61754869_61755369_250","rhe_mac10_chr13_61754869_61755369_250",0.00349060679088996,-0.138525329160986,0.190045888844748,1
"rhe_mac10_chr1_71449860_71450360_250","rhe_mac10_chr1_71449860_71450360_250",-0.00471862815001101,0.0205545270296511,0.879255175176656,1
"rhe_mac10_chr17_27858450_27858950_250","rhe_mac10_chr17_27858450_27858950_250",-0.00474052153405152,-0.0154527842185037,0.891583253062621,1
"hg38_chr9_19102758_19103259","hg38_chr9_19102758_19103259",0.00356900187155702,-0.202737576223727,0.187963529920183,1
"rn6_chr8_12355422_12355922_250","rn6_chr8_12355422_12355922_250",-0.00421275888637198,0.0653010068184529,0.721483627585783,1
"rhe_mac10_chr11_48673761_48674261_250","rhe_mac10_chr11_48673761_48674261_250",-0.0015249133593684,0.136730345474216,0.409404164177032,1
"hg38_chr11_74748536_74749037","hg38_chr11_74748536_74749037",-0.00463521062509155,0.0431412984264826,0.841044637782301,1
"rhe_mac10_chr7_85369906_85370406_250","rhe_mac10_chr7_85369906_85370406_250",-0.00449455853025731,-0.0366783810083012,0.792598867473965,1
"rn6_chr10_94698866_94699366_250","rn6_chr10_94698866_94699366_250",-0.00304099055124277,-0.106366188754805,0.54400226654695,1
"rn6_chr8_62724959_62725459_250","rn6_chr8_62724959_62725459_250",-0.00435762582950996,0.0423348849835411,0.755108570864398,1
"rn6_chr9_96469335_96469835_250","rn6_chr9_96469335_96469835_250",0.00331306373200101,0.203665496278243,0.194861505308869,1
"hg38_chr13_22717008_22717509","hg38_chr13_22717008_22717509",-0.0047593691088632,-0.0122873595994197,0.903483904532739,1
"rhe_mac10_chr10_73074257_73074757_250","rhe_mac10_chr10_73074257_73074757_250",0.00518706963277135,-0.135241011662918,0.150309171267954,1
"rhe_mac10_chr7_55038216_55038716_250","rhe_mac10_chr7_55038216_55038716_250",-0.0046926190822696,-0.0279414114599603,0.866117161040544,1
"rhe_mac10_chr20_3334918_3335418_250","rhe_mac10_chr20_3334918_3335418_250",0.0103548770660745,-0.288593892489723,0.0761772065636566,1
"rhe_mac10_chr14_106637890_106638390_250","rhe_mac10_chr14_106637890_106638390_250",-0.00481483166524416,-0.00829444549582191,0.954149551134962,1
"rhe_mac10_chr13_75455758_75456258_250","rhe_mac10_chr13_75455758_75456258_250",-0.00271181612706927,0.0966008481128266,0.509082747962256,1
"rn6_chr18_27146167_27146667_250","rn6_chr18_27146167_27146667_250",-0.00386221750500077,0.0762377564287002,0.655390375969336,1
"rn6_chr2_183306579_183307079_250","rn6_chr2_183306579_183307079_250",-0.00161913221362369,-0.146918816739477,0.416170248929196,1
"rhe_mac10_chr1_100130416_100130916_250","rhe_mac10_chr1_100130416_100130916_250",-0.00444083219419728,0.0439079564563577,0.777051968713991,1
"hg38_chr5_172905340_172905841","hg38_chr5_172905340_172905841",-0.00442564948939008,-0.0146635194010826,0.772870700925258,1
"rhe_mac10_chr11_56693309_56693809_250","rhe_mac10_chr11_56693309_56693809_250",-0.00470363095895914,-0.0221497473980786,0.871509908116916,1
"hg38_chr19_506890_507391","hg38_chr19_506890_507391",-0.0043585372027752,0.0344217733087908,0.755336979757208,1
"rn6_chr2_113315781_113316281_250","rn6_chr2_113315781_113316281_250",-0.00405814914197825,-0.0418877686113248,0.69019796818834,1
"mm10_chr13_112660422_112660923","mm10_chr13_112660422_112660923",-0.00463638978172804,-0.0413902216647949,0.841517901447005,1
"rhe_mac10_chr9_126080429_126080929_250","rhe_mac10_chr9_126080429_126080929_250",-0.00236813543673424,0.0841855918417924,0.476552396773323,1
"rn6_chr1_255376688_255377188_250","rn6_chr1_255376688_255377188_250",-0.00479608662481611,0.0185592764835673,0.932574427590288,1
"rn6_chr1_94115636_94116136_250","rn6_chr1_94115636_94116136_250",-0.00437646950264372,0.041008127208625,0.759881233093234,1
"hg38_chr5_11046105_11046606","hg38_chr5_11046105_11046606",-0.00435684198489514,-0.055327438778941,0.754912316099306,1
"rn6_chr3_140146455_140146955_250","rn6_chr3_140146455_140146955_250",0.00110089189466366,0.15614525241986,0.268841783095091,1
"hg38_chr2_201116319_201116820","hg38_chr2_201116319_201116820",-0.00179614024794906,-0.0437696535675536,0.429337623483837,1
"rhe_mac10_chr3_86342368_86342868_250","rhe_mac10_chr3_86342368_86342868_250",-0.00321165584975154,0.0684881193688183,0.563874764992657,1
"hg38_chr1_230112323_230112824","hg38_chr1_230112323_230112824",-0.00480547198169269,-0.0082116409134188,0.942351575430277,1
"hg38_chr10_96513605_96514106","hg38_chr10_96513605_96514106",-0.00257462531516677,0.172903285214517,0.495664206952221,1
"rn6_chr1_94610912_94611412_250","rn6_chr1_94610912_94611412_250",-0.00394917539859686,0.0576149830022853,0.670271633696542,1
"hg38_chr4_38925965_38926466","hg38_chr4_38925965_38926466",0.0026370219213596,0.193525210845118,0.214550276041018,1
"hg38_chr_x_47523280_47523781","hg38_chr_x_47523280_47523781",0.0456577593343908,-0.871243592198624,0.00110328641629596,1
"hg38_chr11_64778077_64778578","hg38_chr11_64778077_64778578",-0.0044724296901998,0.0875202194626459,0.78604470867533,1
"rn6_chr_x_107509763_107510263_250","rn6_chr_x_107509763_107510263_250",-0.00290005143070956,0.116169195631143,0.528544019406051,1
"mm10_chr12_70679600_70680101","mm10_chr12_70679600_70680101",-7.32981568635303e-05,-0.169625239322985,0.322186228821161,1
"hg38_chr2_211724929_211725430","hg38_chr2_211724929_211725430",-0.00481157829130009,0.00733860621894574,0.94973192320578,1
"rhe_mac10_chr3_4504348_4504848_250","rhe_mac10_chr3_4504348_4504848_250",-0.000452236912617091,0.169192272712057,0.342294097043102,1
"hg38_chr_x_119871551_119872052","hg38_chr_x_119871551_119872052",-0.00476148596116427,-0.019497974371271,0.904915563034148,1
"rhe_mac10_chr10_84107579_84108079_250","rhe_mac10_chr10_84107579_84108079_250",-0.00386376283986452,0.0800140404109557,0.655647726117852,1
"mm10_chr12_108393603_108394104","mm10_chr12_108393603_108394104",-0.00397305989788053,0.08553729263641,0.674509939776446,1
"rn6_chr2_187917954_187918454_250","rn6_chr2_187917954_187918454_250",-0.0047632006191753,-0.0165805549402395,0.906091517983663,1
"rn6_chr8_35679822_35680322_250","rn6_chr8_35679822_35680322_250",-0.00481614215771587,-0.014027917472349,0.956054910042916,1
"rhe_mac10_chr1_198510657_198511157_250","rhe_mac10_chr1_198510657_198511157_250",-0.00479348616750847,0.0127931331840761,0.930108949851895,1
"rhe_mac10_chr8_130257088_130257588_250","rhe_mac10_chr8_130257088_130257588_250",-0.000293930122617815,-0.162618300113519,0.333696691147528,1
"mm10_chr3_68693669_68694170","mm10_chr3_68693669_68694170",-0.00101251077625704,-0.09373484320523,0.375249253924103,1
"rhe_mac10_chr11_80861243_80861743_250","rhe_mac10_chr11_80861243_80861743_250",-0.00383436428495863,0.0758748174438856,0.650793476669308,1
"rn6_chr11_87379741_87380241_250","rn6_chr11_87379741_87380241_250",-0.00457071395359782,0.0240298580014928,0.817113359019924,1
"rhe_mac10_chr7_72135612_72136112_250","rhe_mac10_chr7_72135612_72136112_250",-0.00287668035247327,-0.124793826993539,0.526057003103222,1
"rn6_chr4_152645199_152645699_250","rn6_chr4_152645199_152645699_250",-0.00482440468467966,0.00518183254971251,0.970815320845282,1
"hg38_chr10_42782472_42782973","hg38_chr10_42782472_42782973",-0.00475173256943408,0.0282287363176169,0.898490094055448,1
"rhe_mac10_chr1_212416220_212416720_250","rhe_mac10_chr1_212416220_212416720_250",-0.00482359803512328,-0.00580224218581862,0.969061666130522,1
"rhe_mac10_chr13_76830984_76831484_250","rhe_mac10_chr13_76830984_76831484_250",-0.002646515318551,0.0896859355657885,0.502619716213211,1
"hg38_chr7_66697294_66697795","hg38_chr7_66697294_66697795",-0.00414564479628769,0.0535210346824313,0.707410673298557,1
"rn6_chr5_147908661_147909161_250","rn6_chr5_147908661_147909161_250",-0.00477983754526566,-0.017184342269768,0.918393024765398,1
"hg38_chr17_10618078_10618579","hg38_chr17_10618078_10618579",-0.00461420120562964,-0.00863240682779664,0.832848862453492,1
"rn6_chr8_64439846_64440346_250","rn6_chr8_64439846_64440346_250",-0.00286218309369651,0.138502153978407,0.524524725586096,1
"hg38_chr7_16989949_16990450","hg38_chr7_16989949_16990450",-0.00388419371776918,0.0566211971648944,0.659073528681836,1
"rhe_mac10_chr13_37699707_37700207_250","rhe_mac10_chr13_37699707_37700207_250",-0.00429127948185013,-0.0145852209812926,0.739088148907294,1
"mm10_chr16_27389266_27389767","mm10_chr16_27389266_27389767",-0.00476251476514269,-0.0279860107967064,0.905619351102502,1
"rn6_chr1_200632099_200632599_250","rn6_chr1_200632099_200632599_250",-0.00421927758665393,0.0567755892411125,0.722895630783036,1
"hg38_chr19_36032655_36033156","hg38_chr19_36032655_36033156",0.0523491252342655,0.613654950531116,0.000504574108539686,1
"rhe_mac10_chr11_70095066_70095566_250","rhe_mac10_chr11_70095066_70095566_250",-0.00458277870487728,0.0419632790609871,0.821330802711953,1
"rhe_mac10_chr16_56162878_56163378_250","rhe_mac10_chr16_56162878_56163378_250",-0.000710859328641069,0.119114579440285,0.356992459814167,1
"rn6_chr6_26536637_26537137_250","rn6_chr6_26536637_26537137_250",-0.00348709515555706,0.081781864785354,0.599102952236612,1
"rn6_chr20_7396928_7397428_250","rn6_chr20_7396928_7397428_250",-0.00482567354879792,0.00834593989808307,0.97381083709594,1
"rn6_chr12_5977970_5978470_250","rn6_chr12_5977970_5978470_250",-0.0021476900746838,0.206615128572926,0.457435591376263,1
"rn6_chr19_49899610_49900110_250","rn6_chr19_49899610_49900110_250",-0.00481159473115552,-0.00787137540951875,0.949753265179853,1
"mm10_chr10_128379240_128379741","mm10_chr10_128379240_128379741",0.000131774200683034,-0.0804433967192426,0.311950437654864,1
"rn6_chr8_50313995_50314495_250","rn6_chr8_50313995_50314495_250",-0.003595580464163,-0.0900024223178296,0.614253195227714,1
"rn6_chr12_38505007_38505507_250","rn6_chr12_38505007_38505507_250",-0.00390369544258912,0.0574863427674961,0.662384931213606,1
"rn6_chr17_46845371_46845871_250","rn6_chr17_46845371_46845871_250",-0.00139531362413903,0.0963423448539475,0.400357001206077,1
"rn6_chr20_12946088_12946588_250","rn6_chr20_12946088_12946588_250",0.000480911742161253,0.105471431895917,0.295472067289896,1
"hg38_chr2_202238333_202238834","hg38_chr2_202238333_202238834",-0.00363729099216018,-0.100017497926504,0.620300443777821,1
"hg38_chr17_40490387_40490888","hg38_chr17_40490387_40490888",-0.0046471496926471,0.0368712879160899,0.845907215833368,1
"rhe_mac10_chr4_11708705_11709205_250","rhe_mac10_chr4_11708705_11709205_250",-0.00465736498978461,0.0312462735192823,0.850199523388734,1
"rn6_chr5_152638866_152639366_250","rn6_chr5_152638866_152639366_250",-0.00462685765569187,0.0264375313613772,0.837733747438161,1
"rn6_chr1_46329441_46329941_250","rn6_chr1_46329441_46329941_250",-0.000673953890621942,-0.159948109636413,0.354843268919817,1
"rn6_chr2_247070033_247070533_250","rn6_chr2_247070033_247070533_250",0.00523184486262665,0.11882545002664,0.14939621369189,1
"rn6_chr6_33530630_33531130_250","rn6_chr6_33530630_33531130_250",-0.00362940434163043,0.0957272092850698,0.619147039290623,1
"rn6_chr15_46008110_46008610_250","rn6_chr15_46008110_46008610_250",-0.0034174918915864,0.0869968783494037,0.589788522572323,1
"rn6_chr5_58983419_58983919_250","rn6_chr5_58983419_58983919_250",-0.00483078192657111,-0.00029365663064492,0.995782662518858,1
"rn6_chr2_17740803_17741303_250","rn6_chr2_17740803_17741303_250",-0.0041581467958405,0.0692131447630378,0.709970880894202,1
"rn6_chr3_86656512_86657012_250","rn6_chr3_86656512_86657012_250",-0.0047794821558078,0.0122851967529331,0.918110616335568,1
"hg38_chr_x_40108937_40109438","hg38_chr_x_40108937_40109438",0.0239736233887524,-0.802253820577999,0.0142565365375107,1
"rn6_chr19_37235089_37235589_250","rn6_chr19_37235089_37235589_250",-0.00481994213353604,0.0110703329296228,0.96212007609743,1
"hg38_chr1_21869712_21870213","hg38_chr1_21869712_21870213",-0.00305916791724873,0.0769561083950007,0.546056176949741,1
"rhe_mac10_chr10_63457070_63457570_250","rhe_mac10_chr10_63457070_63457570_250",-0.00213510277177479,0.179128053638285,0.456380934562922,1
"rn6_chr1_214310893_214311393_250","rn6_chr1_214310893_214311393_250",-0.00470405043042408,0.0234356298848008,0.871719977616665,1
"rn6_chr3_62867649_62868149_250","rn6_chr3_62867649_62868149_250",0.00412017899557233,-0.156099300828822,0.174043451022493,1
"rn6_chr15_9130178_9130678_250","rn6_chr15_9130178_9130678_250",-0.00454229936465363,-0.0350340998255513,0.807570960785562,1
"rhe_mac10_chr3_177122109_177122609_250","rhe_mac10_chr3_177122109_177122609_250",0.000733146251435807,-0.159772736203555,0.284254142178599,1
"rn6_chr10_49450900_49451400_250","rn6_chr10_49450900_49451400_250",-0.00464760687779982,-0.0221042456029698,0.84609663320293,1
"rhe_mac10_chr18_25096718_25097218_250","rhe_mac10_chr18_25096718_25097218_250",-0.00450512147754833,0.0337111221797379,0.795808750286978,1
"rhe_mac10_chr_x_40009287_40009787_250","rhe_mac10_chr_x_40009287_40009787_250",0.0252505021705105,-0.783889509167742,0.0122354427311932,1
"rn6_chr4_31649987_31650487_250","rn6_chr4_31649987_31650487_250",-0.00319637009555005,-0.0546332212742091,0.562039075035694,1
"mm10_chr17_24478565_24479066","mm10_chr17_24478565_24479066",-0.00457688741246173,-0.0579215905442728,0.819258240463657,1
"rn6_chr19_23115027_23115527_250","rn6_chr19_23115027_23115527_250",0.000413250925403254,-0.0892929998586709,0.298576582065741,1
"rhe_mac10_chr20_18690105_18690605_250","rhe_mac10_chr20_18690105_18690605_250",-0.003351374476438,-0.090980466122981,0.58121042825769,1
"mm10_chr9_49798736_49799237","mm10_chr9_49798736_49799237",0.0023848827166857,0.201830890784853,0.222487303931414,1
"rn6_chr7_51560668_51561168_250","rn6_chr7_51560668_51561168_250",0.00261636283684657,-0.146843677450549,0.215187838595377,1
"rhe_mac10_chr2_86720455_86720955_250","rhe_mac10_chr2_86720455_86720955_250",-0.00469982046803141,-0.0218442332508436,0.869617671804931,1
"mm10_chr11_69072945_69073446","mm10_chr11_69072945_69073446",0.00130400720907691,-0.262534548597115,0.260774412827703,1
"rhe_mac10_chr9_87444650_87445150_250","rhe_mac10_chr9_87444650_87445150_250",-0.00417377120686666,-0.0377202691474005,0.713208833652609,1
"hg38_chr1_205141544_205142045","hg38_chr1_205141544_205142045",0.00639623747521344,-0.277550606066791,0.12769868028434,1
"rhe_mac10_chr1_23114287_23114787_250","rhe_mac10_chr1_23114287_23114787_250",-0.0041508016703097,0.0603318054856868,0.708463468538199,1
"rn6_chr3_148918388_148918888_250","rn6_chr3_148918388_148918888_250",-0.00462509468492358,-0.0271118807231707,0.837044023776406,1
"rn6_chr4_87261197_87261697_250","rn6_chr4_87261197_87261697_250",0.00969751540473682,0.170465162110292,0.0828795017412951,1
